provider_id,provider_name,provider_city,provider_state,provider_zip_code,ms_drg_definition,total_discharges,average_covered_charges,average_total_payments,average_medicare_payments
330178,Garden City General Hospital 178,Garden City,NY,11530,330 - Major Small & Large Bowel Procedures w CC,38,60037.17,16526.05,14858.84
330234,Great Neck General Hospital 234,Great Neck,NY,11021,179 - Respiratory Infections & Inflammations w/o CC/MCC,14,19428.88,4164.37,3860.38
330120,Plainview General Hospital 120,Plainview,NY,11803,639 - Diabetes w/o CC/MCC,56,23276.49,5925.53,4609.05
330258,Garden City General Hospital 258,Garden City,NY,11530,"393 - Esophagitis, Gastroenteritis & Misc Digest Disorders w CC",81,71591.87,11692.07,10264.8
330235,Mineola General Hospital 235,Mineola,NY,11501,469 - Major Joint Replacement w MCC,72,112036.22,37738.55,30916.55
330174,Poughkeepsie General Hospital 174,Poughkeepsie,NY,12601,872 - Septicemia or Severe Sepsis w/o MCC,42,96970.64,28600.95,24107.12
330076,Patchogue General Hospital 76,Patchogue,NY,11772,391 - G.I. Obstruction w/o CC/MCC,83,34616.96,11964.26,11056.44
330247,Buffalo General Hospital 247,Buffalo,NY,14215,684 - Renal Failure w/o CC/MCC,27,67193.45,18397.19,15563.37
330156,Patchogue General Hospital 156,Patchogue,NY,11772,331 - Major Small & Large Bowel Procedures w/o CC/MCC,23,74997.21,21530.95,15779.25
330002,Bronx General Hospital 2,Bronx,NY,10451,391 - G.I. Obstruction w/o CC/MCC,34,45109.14,12125.53,10295.17
330137,Riverhead General Hospital 137,Riverhead,NY,11901,"281 - Acute Myocardial Infarction, Discharged Alive w CC",66,42408.65,14189.6,11185.89
330044,Queens General Hospital 44,Queens,NY,11355,247 - Perc Cardiovasc Proc w Drug-Eluting Stent w MCC or 4+ Vessels/Stents,54,122171.78,28397.47,24120.78
330239,Bay Shore General Hospital 239,Bay Shore,NY,11706,293 - Heart Failure & Shock w/o CC/MCC,73,44181.13,17550.47,16259.22
330288,Rochester General Hospital 288,Rochester,NY,14607,"394 - Esophagitis, Gastroenteritis & Misc Digest Disorders w/o CC/MCC",51,29283.71,7138.05,5970.68
330278,Huntington General Hospital 278,Huntington,NY,11743,441 - Disorders of Pancreas Except Malignancy w/o CC/MCC,72,107028.45,38097.64,37335.69
330277,Smithtown General Hospital 277,Smithtown,NY,11787,331 - Major Small & Large Bowel Procedures w/o CC/MCC,48,96831.79,23204.11,20488.51
330144,Utica General Hospital 144,Utica,NY,13501,"280 - Acute Myocardial Infarction, Discharged Alive w MCC",61,36027.14,8327.23,7069.78
330173,New Rochelle General Hospital 173,New Rochelle,NY,10801,552 - Medical Back Problems w MCC,4,56048.05,17532.02,15980.52
330044,Queens General Hospital 44,Queens,NY,11355,640 - Nutritional & Misc Metabolic Disorders w MCC,89,116137.34,37182.96,34204.32
330157,Smithtown General Hospital 157,Smithtown,NY,11787,247 - Perc Cardiovasc Proc w Drug-Eluting Stent w MCC or 4+ Vessels/Stents,108,114603.62,41536.97,37007.27
330075,Mineola General Hospital 75,Mineola,NY,11501,690 - Kidney & Urinary Tract Infections w/o MCC,46,27343.41,8483.01,7694.96
330233,Stony Brook General Hospital 233,Stony Brook,NY,11790,389 - G.I. Obstruction w MCC,32,69401.7,22317.82,18554.21
330139,Hicksville General Hospital 139,Hicksville,NY,11801,469 - Major Joint Replacement w MCC,58,149781.71,43187.61,34914.27
330180,New Hyde Park General Hospital 180,New Hyde Park,NY,11040,293 - Heart Failure & Shock w/o CC/MCC,45,36873.59,11011.85,9423.5
330274,Great Neck General Hospital 274,Great Neck,NY,11021,391 - G.I. Obstruction w/o CC/MCC,1,45460.95,16321.48,13961.2
330070,Flushing General Hospital 70,Flushing,NY,11354,640 - Nutritional & Misc Metabolic Disorders w MCC,71,91819.84,24119.73,19630.33
330250,Ithaca General Hospital 250,Ithaca,NY,14850,179 - Respiratory Infections & Inflammations w/o CC/MCC,70,23410.04,5107.02,4533.1
330121,New York General Hospital 121,New York,NY,10001,"407 - Pancreas, Liver & Shunt Procedures w/o CC/MCC",64,23796.07,8418.55,7986.95
330166,Albany General Hospital 166,Albany,NY,12208,552 - Medical Back Problems w MCC,40,49436.81,18587.7,15751.86
330008,Rochester General Hospital 8,Rochester,NY,14607,"393 - Esophagitis, Gastroenteritis & Misc Digest Disorders w CC",20,83081.65,21795.25,18207.95
330062,Troy General Hospital 62,Troy,NY,12180,330 - Major Small & Large Bowel Procedures w CC,51,42046.61,6607.32,5546.73
330001,New York General Hospital 1,New York,NY,10001,"281 - Acute Myocardial Infarction, Discharged Alive w CC",64,49204.32,15168.88,14324.12
330081,New York General Hospital 81,New York,NY,10001,603 - Cellulitis w/o MCC,62,21831.94,7638.59,5918.99
330052,Yonkers General Hospital 52,Yonkers,NY,10701,331 - Major Small & Large Bowel Procedures w/o CC/MCC,68,53282.4,10784.63,8320.17
330276,Patchogue General Hospital 276,Patchogue,NY,11772,689 - Kidney & Urinary Tract Infections w MCC,109,77589.82,27832.74,24189.1
330119,Bay Shore General Hospital 119,Bay Shore,NY,11706,"393 - Esophagitis, Gastroenteritis & Misc Digest Disorders w CC",41,89994.41,22241.85,20257.94
330237,Smithtown General Hospital 237,Smithtown,NY,11787,682 - Renal Failure w MCC,79,78861.07,21175.63,18914.41
330068,Melville General Hospital 68,Melville,NY,11747,178 - Respiratory Infections & Inflammations w CC,58,73871.31,15236.49,12691.06
330186,Elmira General Hospital 186,Elmira,NY,14901,"406 - Pancreas, Liver & Shunt Procedures w CC",59,39880.04,15321.1,13611.86
330245,Staten Island General Hospital 245,Staten Island,NY,10314,641 - Nutritional & Misc Metabolic Disorders w/o MCC,35,47971.14,17189.53,13214.52
330143,Schenectady General Hospital 143,Schenectady,NY,12305,179 - Respiratory Infections & Inflammations w/o CC/MCC,44,23315.53,4648.97,3967.94
330094,Poughkeepsie General Hospital 94,Poughkeepsie,NY,12601,292 - Heart Failure & Shock w CC,58,87735.02,23045.11,18004.95
330012,Yonkers General Hospital 12,Yonkers,NY,10701,377 - Gastrointestinal Hemorrhage w MCC,66,28232.93,6091.95,5488.14
330232,Forest Hills General Hospital 232,Forest Hills,NY,11375,"280 - Acute Myocardial Infarction, Discharged Alive w MCC",43,25843.81,3914.14,3665.16
330270,Flushing General Hospital 270,Flushing,NY,11354,331 - Major Small & Large Bowel Procedures w/o CC/MCC,75,120532.56,31946.87,27832.75
330169,Syracuse General Hospital 169,Syracuse,NY,13210,469 - Major Joint Replacement w MCC,46,146540.11,32655.92,24500.08
330113,Stony Brook General Hospital 113,Stony Brook,NY,11790,292 - Heart Failure & Shock w CC,25,72456.84,19224.31,18044.36
330207,Buffalo General Hospital 207,Buffalo,NY,14215,553 - Medical Back Problems w CC,24,23767.27,9052.63,8161.26
330154,Great Neck General Hospital 154,Great Neck,NY,11021,194 - Simple Pneumonia & Pleurisy w MCC,44,43386.08,10483.2,10068.03
330114,Great Neck General Hospital 114,Great Neck,NY,11021,247 - Perc Cardiovasc Proc w Drug-Eluting Stent w MCC or 4+ Vessels/Stents,27,109366.97,24766.45,20931.56
330046,Albany General Hospital 46,Albany,NY,12208,"280 - Acute Myocardial Infarction, Discharged Alive w MCC",66,40533.01,11234.03,9494.88
330117,Smithtown General Hospital 117,Smithtown,NY,11787,293 - Heart Failure & Shock w/o CC/MCC,62,37123.66,8082.92,7245.39
330093,New Rochelle General Hospital 93,New Rochelle,NY,10801,250 - Perc Cardiovasc Proc w Non-Drug-Eluting Stent w/o MCC,94,33606.9,11829.41,10145.61
330205,Staten Island General Hospital 205,Staten Island,NY,10314,391 - G.I. Obstruction w/o CC/MCC,56,39588.21,15309.47,12877.11
330250,Ithaca General Hospital 250,Ithaca,NY,14850,871 - Septicemia or Severe Sepsis w MCC,99,105928.94,30876.94,27082.27
330089,Syracuse General Hospital 89,Syracuse,NY,13210,"281 - Acute Myocardial Infarction, Discharged Alive w CC",74,38566.17,11071.05,10015.16
330217,Riverhead General Hospital 217,Riverhead,NY,11901,291 - Heart Failure & Shock w MCC,57,84277.55,20174.17,16489.36
330167,Buffalo General Hospital 167,Buffalo,NY,14215,389 - G.I. Obstruction w MCC,55,57749.73,21386.59,19068.35
330004,Queens General Hospital 4,Queens,NY,11355,196 - Simple Pneumonia & Pleurisy w/o CC/MCC,52,89328.56,28863.44,25389.87
330268,Melville General Hospital 268,Melville,NY,11747,690 - Kidney & Urinary Tract Infections w/o MCC,26,41277.36,14503.96,11565.58
330275,Mineola General Hospital 275,Mineola,NY,11501,638 - Diabetes w CC,61,73624.75,22705.31,20538.57
330283,Brooklyn General Hospital 283,Brooklyn,NY,11201,440 - Disorders of Pancreas Except Malignancy w CC,47,145015.1,28922.52,21294.07
330142,Troy General Hospital 142,Troy,NY,12180,689 - Kidney & Urinary Tract Infections w MCC,80,51048.19,17032.51,14140.62
330288,Rochester General Hospital 288,Rochester,NY,14607,638 - Diabetes w CC,40,65540.74,20705.8,17291.32
330197,Smithtown General Hospital 197,Smithtown,NY,11787,178 - Respiratory Infections & Inflammations w CC,68,115353.07,31047.17,28917.0
330123,Brooklyn General Hospital 123,Brooklyn,NY,11201,248 - Perc Cardiovasc Proc w Drug-Eluting Stent w/o MCC,73,110858.44,23521.13,20294.64
330217,Riverhead General Hospital 217,Riverhead,NY,11901,641 - Nutritional & Misc Metabolic Disorders w/o MCC,74,45943.69,8373.46,7258.93
330175,Middletown General Hospital 175,Middletown,NY,10940,641 - Nutritional & Misc Metabolic Disorders w/o MCC,32,62839.34,8121.22,6380.85
330107,Auburn General Hospital 107,Auburn,NY,13021,"405 - Pancreas, Liver & Shunt Procedures w MCC",55,75112.73,24172.96,21604.92
330116,Patchogue General Hospital 116,Patchogue,NY,11772,"392 - Esophagitis, Gastroenteritis & Misc Digest Disorders w MCC",99,64103.25,23206.52,19296.09
330154,Great Neck General Hospital 154,Great Neck,NY,11021,553 - Medical Back Problems w CC,50,19584.97,7745.99,6017.51
330147,Auburn General Hospital 147,Auburn,NY,13021,683 - Renal Failure w CC,55,54818.81,18806.08,17184.93
330131,White Plains General Hospital 131,White Plains,NY,10601,439 - Disorders of Pancreas Except Malignancy w MCC,49,143898.6,38617.99,32980.31
330210,Ithaca General Hospital 210,Ithaca,NY,14850,"407 - Pancreas, Liver & Shunt Procedures w/o CC/MCC",62,31258.76,6527.73,5706.42
330150,Flushing General Hospital 150,Flushing,NY,11354,179 - Respiratory Infections & Inflammations w/o CC/MCC,36,27572.88,5005.1,3872.18
330094,Poughkeepsie General Hospital 94,Poughkeepsie,NY,12601,469 - Major Joint Replacement w MCC,73,92440.15,31578.94,30388.71
330045,Staten Island General Hospital 45,Staten Island,NY,10314,194 - Simple Pneumonia & Pleurisy w MCC,90,42077.73,13351.37,10936.58
330126,Albany General Hospital 126,Albany,NY,12208,689 - Kidney & Urinary Tract Infections w MCC,31,70072.5,19010.65,17503.32
330152,Forest Hills General Hospital 152,Forest Hills,NY,11375,683 - Renal Failure w CC,32,44870.14,11617.01,10272.86
330087,Buffalo General Hospital 87,Buffalo,NY,14215,178 - Respiratory Infections & Inflammations w CC,55,95767.65,20116.66,15838.85
330072,Forest Hills General Hospital 72,Forest Hills,NY,11375,389 - G.I. Obstruction w MCC,79,51192.75,18393.91,16103.93
330209,Syracuse General Hospital 209,Syracuse,NY,13210,377 - Gastrointestinal Hemorrhage w MCC,58,34144.87,12967.43,11492.66
330119,Bay Shore General Hospital 119,Bay Shore,NY,11706,293 - Heart Failure & Shock w/o CC/MCC,84,33757.29,10860.31,9493.7
330192,Forest Hills General Hospital 192,Forest Hills,NY,11375,389 - G.I. Obstruction w MCC,58,81894.91,21675.18,19916.36
330030,Flushing General Hospital 30,Flushing,NY,11354,638 - Diabetes w CC,69,62933.64,17852.82,14500.1
330216,Newburgh General Hospital 216,Newburgh,NY,12550,638 - Diabetes w CC,51,59686.6,10064.81,8919.72
330199,Bay Shore General Hospital 199,Bay Shore,NY,11706,441 - Disorders of Pancreas Except Malignancy w/o CC/MCC,56,106674.33,39877.53,34213.9
330040,Plainview General Hospital 40,Plainview,NY,11803,"281 - Acute Myocardial Infarction, Discharged Alive w CC",26,61659.83,8427.63,7070.47
330015,Middletown General Hospital 15,Middletown,NY,10940,602 - Cellulitis w MCC,52,68342.07,10190.68,8070.11
330110,Flushing General Hospital 110,Flushing,NY,11354,390 - G.I. Obstruction w CC,36,87485.78,10694.0,8589.16
330152,Forest Hills General Hospital 152,Forest Hills,NY,11375,329 - Major Small & Large Bowel Procedures w MCC,82,56082.42,18701.94,15491.21
330187,Auburn General Hospital 187,Auburn,NY,13021,"393 - Esophagitis, Gastroenteritis & Misc Digest Disorders w CC",89,71477.78,20484.07,16041.14
330152,Forest Hills General Hospital 152,Forest Hills,NY,11375,194 - Simple Pneumonia & Pleurisy w MCC,59,34334.9,6306.98,5873.92
330064,Utica General Hospital 64,Utica,NY,13501,391 - G.I. Obstruction w/o CC/MCC,62,47723.57,8120.79,6687.43
330087,Buffalo General Hospital 87,Buffalo,NY,14215,682 - Renal Failure w MCC,54,82679.68,16849.79,14424.29
330263,Schenectady General Hospital 263,Schenectady,NY,12305,390 - G.I. Obstruction w CC,1,101517.71,32283.56,29900.13
330234,Great Neck General Hospital 234,Great Neck,NY,11021,196 - Simple Pneumonia & Pleurisy w/o CC/MCC,3,104443.01,12398.8,9818.77
330064,Utica General Hospital 64,Utica,NY,13501,"281 - Acute Myocardial Infarction, Discharged Alive w CC",60,51498.18,18950.38,16974.76
330174,Poughkeepsie General Hospital 174,Poughkeepsie,NY,12601,"280 - Acute Myocardial Infarction, Discharged Alive w MCC",56,45409.26,11148.34,9182.66
330027,Auburn General Hospital 27,Auburn,NY,13021,872 - Septicemia or Severe Sepsis w/o MCC,39,95598.23,34317.55,27667.08
330027,Auburn General Hospital 27,Auburn,NY,13021,"405 - Pancreas, Liver & Shunt Procedures w MCC",46,84062.82,17663.71,15011.69
330199,Bay Shore General Hospital 199,Bay Shore,NY,11706,641 - Nutritional & Misc Metabolic Disorders w/o MCC,60,51380.14,17002.5,15612.79
330134,Poughkeepsie General Hospital 134,Poughkeepsie,NY,12601,248 - Perc Cardiovasc Proc w Drug-Eluting Stent w/o MCC,74,101249.75,27533.13,21550.87
330110,Flushing General Hospital 110,Flushing,NY,11354,292 - Heart Failure & Shock w CC,54,73756.96,10849.39,9627.2
330032,Forest Hills General Hospital 32,Forest Hills,NY,11375,391 - G.I. Obstruction w/o CC/MCC,93,48778.89,11533.33,8742.11
330284,Queens General Hospital 284,Queens,NY,11355,196 - Simple Pneumonia & Pleurisy w/o CC/MCC,49,102142.47,18287.88,16031.64
330133,New Rochelle General Hospital 133,New Rochelle,NY,10801,640 - Nutritional & Misc Metabolic Disorders w MCC,78,89325.25,27427.73,23151.85
330166,Albany General Hospital 166,Albany,NY,12208,247 - Perc Cardiovasc Proc w Drug-Eluting Stent w MCC or 4+ Vessels/Stents,53,138050.34,28808.31,26337.62
330124,Queens General Hospital 124,Queens,NY,11355,179 - Respiratory Infections & Inflammations w/o CC/MCC,58,15685.87,4659.2,3888.2
330175,Middletown General Hospital 175,Middletown,NY,10940,391 - G.I. Obstruction w/o CC/MCC,51,37695.37,7705.22,6457.92
330227,Auburn General Hospital 227,Auburn,NY,13021,194 - Simple Pneumonia & Pleurisy w MCC,79,28599.79,5211.48,4575.03
330023,Schenectady General Hospital 23,Schenectady,NY,12305,441 - Disorders of Pancreas Except Malignancy w/o CC/MCC,78,78192.28,28905.01,23607.55
330105,Watertown General Hospital 105,Watertown,NY,13601,603 - Cellulitis w/o MCC,39,24504.31,5615.89,4598.32
330199,Bay Shore General Hospital 199,Bay Shore,NY,11706,391 - G.I. Obstruction w/o CC/MCC,51,31972.13,9339.92,7346.99
330098,Garden City General Hospital 98,Garden City,NY,11530,440 - Disorders of Pancreas Except Malignancy w CC,16,121873.11,47656.51,40408.71
330167,Buffalo General Hospital 167,Buffalo,NY,14215,"281 - Acute Myocardial Infarction, Discharged Alive w CC",68,36196.75,10767.12,9318.91
330100,New Hyde Park General Hospital 100,New Hyde Park,NY,11040,"392 - Esophagitis, Gastroenteritis & Misc Digest Disorders w MCC",71,53332.68,17862.05,15994.21
330196,Patchogue General Hospital 196,Patchogue,NY,11772,291 - Heart Failure & Shock w MCC,58,99445.31,29637.61,25046.74
330014,Poughkeepsie General Hospital 14,Poughkeepsie,NY,12601,249 - Perc Cardiovasc Proc w Non-Drug-Eluting Stent w MCC,67,44778.76,6940.23,5774.4
330256,Newburgh General Hospital 256,Newburgh,NY,12550,872 - Septicemia or Severe Sepsis w/o MCC,84,102523.45,29626.1,25600.87
330126,Albany General Hospital 126,Albany,NY,12208,390 - G.I. Obstruction w CC,85,78813.39,31426.97,27703.35
330284,Queens General Hospital 284,Queens,NY,11355,639 - Diabetes w/o CC/MCC,55,21376.2,5183.53,4256.98
330125,Staten Island General Hospital 125,Staten Island,NY,10314,603 - Cellulitis w/o MCC,53,32932.53,8502.54,6907.38
330196,Patchogue General Hospital 196,Patchogue,NY,11772,194 - Simple Pneumonia & Pleurisy w MCC,71,39525.15,11444.98,9592.84
330138,Garden City General Hospital 138,Garden City,NY,11530,"405 - Pancreas, Liver & Shunt Procedures w MCC",46,69327.15,20298.95,18368.91
330244,Queens General Hospital 244,Queens,NY,11355,469 - Major Joint Replacement w MCC,73,84572.76,26564.08,23296.7
330128,Rochester General Hospital 128,Rochester,NY,14607,195 - Simple Pneumonia & Pleurisy w CC,79,30342.1,6353.08,5187.91
330210,Ithaca General Hospital 210,Ithaca,NY,14850,440 - Disorders of Pancreas Except Malignancy w CC,12,126104.95,36586.44,23240.82
330248,Rochester General Hospital 248,Rochester,NY,14607,390 - G.I. Obstruction w CC,125,90092.26,18605.25,15389.77
330249,Syracuse General Hospital 249,Syracuse,NY,13210,195 - Simple Pneumonia & Pleurisy w CC,60,23657.48,4265.04,3487.88
330084,Queens General Hospital 84,Queens,NY,11355,439 - Disorders of Pancreas Except Malignancy w MCC,24,168254.78,28627.72,23660.04
330037,Smithtown General Hospital 37,Smithtown,NY,11787,248 - Perc Cardiovasc Proc w Drug-Eluting Stent w/o MCC,24,69902.87,19422.16,15963.14
330288,Rochester General Hospital 288,Rochester,NY,14607,248 - Perc Cardiovasc Proc w Drug-Eluting Stent w/o MCC,40,101093.67,36907.55,31046.11
330048,Rochester General Hospital 48,Rochester,NY,14607,871 - Septicemia or Severe Sepsis w MCC,104,98121.84,30622.09,24934.33
330115,Mineola General Hospital 115,Mineola,NY,11501,330 - Major Small & Large Bowel Procedures w CC,68,62446.7,18265.73,15728.45
330059,Hicksville General Hospital 59,Hicksville,NY,11801,331 - Major Small & Large Bowel Procedures w/o CC/MCC,49,87438.85,36248.27,31552.7
330112,Forest Hills General Hospital 112,Forest Hills,NY,11375,194 - Simple Pneumonia & Pleurisy w MCC,40,29116.56,10960.36,8487.36
330227,Auburn General Hospital 227,Auburn,NY,13021,640 - Nutritional & Misc Metabolic Disorders w MCC,61,73759.79,15499.64,13055.47
330017,Riverhead General Hospital 17,Riverhead,NY,11901,249 - Perc Cardiovasc Proc w Non-Drug-Eluting Stent w MCC,70,37477.37,10291.08,8966.54
330168,Rochester General Hospital 168,Rochester,NY,14607,871 - Septicemia or Severe Sepsis w MCC,72,120975.97,28714.93,23025.28
330230,Flushing General Hospital 230,Flushing,NY,11354,177 - Respiratory Infections & Inflammations w MCC,76,106392.89,38139.27,32442.2
